ip_address,school_name,hostname,phase2_match,asn,whois_org,is_hosting,whois_match,fcc_match,score,confidence
65.254.5.8,Park Avenue Elementary School,www2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.15,Park Avenue Elementary School,eportfolio.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.14,Park Avenue Elementary School,mis.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.7,Park Avenue Elementary School,bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.10,Park Avenue Elementary School,mail2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.9,Park Avenue Elementary School,mail1.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.47,Park Avenue Elementary School,sm3.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.21,Park Avenue Elementary School,s.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.20,Park Avenue Elementary School,c.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.18,Park Avenue Elementary School,bay-ms-ts01.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.23,Park Avenue Elementary School,mailgw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.22,Park Avenue Elementary School,mailfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.26,Park Avenue Elementary School,kevin-s-nj.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.41,Park Avenue Elementary School,traveler.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.33,Park Avenue Elementary School,icampus.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.68,Park Avenue Elementary School,fw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.67,Park Avenue Elementary School,fw-out.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.65,Park Avenue Elementary School,sygw2.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.72,Park Avenue Elementary School,mail.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.66,Park Avenue Elementary School,www.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.71,Park Avenue Elementary School,mailout.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.73,Park Avenue Elementary School,exchhub.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.76,Park Avenue Elementary School,igpro.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.69,Park Avenue Elementary School,mailgw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.101,Park Avenue Elementary School,ic.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
192.100.55.179,Park Avenue Elementary School,acad179.adelphi.edu,partial_match,NA,NA,no,no,no,1,low
141.11.95.13,Peekskill Middle School,middle.Acknowledged.site,partial_match,213791,"XeniaHosting - XeniaGroup SRL, IT",no,no,no,1,low
141.11.95.122,Peekskill Middle School,middle.AccessCenter.site,partial_match,213791,"XeniaHosting - XeniaGroup SRL, IT",no,no,no,1,low
208.125.199.130,Poestenkill Elementary School,mail.tamworth.k12.nh.us,partial_match,,,no,yes,yes,3,high
206.226.154.227,Pulaski Road Elementary School,antispam.northport.k12.ny.us,partial_match,NA,NA,no,no,no,1,low
206.226.155.2,Pulaski Road Elementary School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low
74.254.87.10,Richard S. Sherman - Great Neck North Middle School,mail.berkeley.k12.sc.us,partial_match,,,no,yes,yes,3,high
74.254.87.126,Richard S. Sherman - Great Neck North Middle School,berkeley.k12.sc.us,partial_match,,,no,yes,yes,3,high
216.234.138.129,Robert Frost Elementary School,devos.lowell.k12.ma.us,partial_match,,,no,no,no,1,low
216.234.138.131,Robert Frost Elementary School,lpsdischool.lowell.k12.ma.us,partial_match,,,no,no,no,1,low
216.234.138.133,Robert Frost Elementary School,sso.lowell.k12.ma.us,partial_match,,,no,no,no,1,low
216.234.138.138,Robert Frost Elementary School,archiver.lowell.k12.ma.us,partial_match,,,no,no,no,1,low
216.234.138.137,Robert Frost Elementary School,helpdesk.lowell.k12.ma.us,partial_match,,,no,no,no,1,low
216.234.138.135,Robert Frost Elementary School,mail.lowell.k12.ma.us,partial_match,,,no,no,no,1,low
216.234.138.136,Robert Frost Elementary School,mail.lowell.k12.ma.us,partial_match,,,no,no,no,1,low
216.234.138.140,Robert Frost Elementary School,vbrick.lowell.k12.ma.us,partial_match,,,no,no,no,1,low
216.234.138.145,Robert Frost Elementary School,devos.lowell.k12.ma.us,partial_match,,,no,no,no,1,low
24.38.39.22,Rocky Point Middle/High School,mail1.mtsinai.k12.ny.us,partial_match,,,no,yes,yes,3,high
170.24.142.8,Santapogue Elementary School,barracuda.msd.k12.ny.us,partial_match,,,no,yes,yes,3,high
65.254.5.1,Santapogue Elementary School,gw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.3,Santapogue Elementary School,bs3640.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.8,Santapogue Elementary School,www2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.5,Santapogue Elementary School,bsfw2-1605.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.7,Santapogue Elementary School,bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.4,Santapogue Elementary School,1600-out.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.13,Santapogue Elementary School,finance01.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.10,Santapogue Elementary School,mail2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.9,Santapogue Elementary School,mail1.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.16,Santapogue Elementary School,bay-ms-ts02.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.17,Santapogue Elementary School,bay-remote.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.11,Santapogue Elementary School,mail.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.15,Santapogue Elementary School,eportfolio.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.23,Santapogue Elementary School,mailgw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.22,Santapogue Elementary School,mailfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.18,Santapogue Elementary School,bay-ms-ts01.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.21,Santapogue Elementary School,s.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.12,Santapogue Elementary School,raptor.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.20,Santapogue Elementary School,c.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.24,Santapogue Elementary School,ftpwww.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.33,Santapogue Elementary School,icampus.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.26,Santapogue Elementary School,kevin-s-nj.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.19,Santapogue Elementary School,tel.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.47,Santapogue Elementary School,sm3.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.2,Santapogue Elementary School,bsraptor1.bvr.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.41,Santapogue Elementary School,traveler.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.72,Santapogue Elementary School,mail.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.66,Santapogue Elementary School,www.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.69,Santapogue Elementary School,mailgw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.65,Santapogue Elementary School,sygw2.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.6,Santapogue Elementary School,bssdfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.71,Santapogue Elementary School,mailout.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.76,Santapogue Elementary School,igpro.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.68,Santapogue Elementary School,fw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.73,Santapogue Elementary School,exchhub.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.14,Santapogue Elementary School,mis.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.67,Santapogue Elementary School,fw-out.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.101,Santapogue Elementary School,ic.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
170.24.142.8,Seaford Harbor Elementary School,barracuda.msd.k12.ny.us,partial_match,,,no,yes,yes,3,high
65.254.5.3,Seaford Harbor Elementary School,bs3640.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.5,Seaford Harbor Elementary School,bsfw2-1605.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.4,Seaford Harbor Elementary School,1600-out.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.6,Seaford Harbor Elementary School,bssdfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.9,Seaford Harbor Elementary School,mail1.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.8,Seaford Harbor Elementary School,www2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.7,Seaford Harbor Elementary School,bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.2,Seaford Harbor Elementary School,bsraptor1.bvr.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.11,Seaford Harbor Elementary School,mail.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.14,Seaford Harbor Elementary School,mis.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.16,Seaford Harbor Elementary School,bay-ms-ts02.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.12,Seaford Harbor Elementary School,raptor.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.15,Seaford Harbor Elementary School,eportfolio.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.19,Seaford Harbor Elementary School,tel.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.20,Seaford Harbor Elementary School,c.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.10,Seaford Harbor Elementary School,mail2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.22,Seaford Harbor Elementary School,mailfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.1,Seaford Harbor Elementary School,gw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.23,Seaford Harbor Elementary School,mailgw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.17,Seaford Harbor Elementary School,bay-remote.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.26,Seaford Harbor Elementary School,kevin-s-nj.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.24,Seaford Harbor Elementary School,ftpwww.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.13,Seaford Harbor Elementary School,finance01.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.21,Seaford Harbor Elementary School,s.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.18,Seaford Harbor Elementary School,bay-ms-ts01.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.41,Seaford Harbor Elementary School,traveler.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.47,Seaford Harbor Elementary School,sm3.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.33,Seaford Harbor Elementary School,icampus.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.66,Seaford Harbor Elementary School,www.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.65,Seaford Harbor Elementary School,sygw2.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.67,Seaford Harbor Elementary School,fw-out.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.68,Seaford Harbor Elementary School,fw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.69,Seaford Harbor Elementary School,mailgw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.71,Seaford Harbor Elementary School,mailout.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.73,Seaford Harbor Elementary School,exchhub.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.72,Seaford Harbor Elementary School,mail.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.76,Seaford Harbor Elementary School,igpro.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.101,Seaford Harbor Elementary School,ic.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
192.100.55.179,Seaford Harbor Elementary School,acad179.adelphi.edu,partial_match,NA,NA,no,no,no,1,low
170.24.142.8,Susan E. Wiley Elementary School,barracuda.msd.k12.ny.us,partial_match,,,no,yes,yes,3,high
65.254.5.1,Susan E. Wiley Elementary School,gw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.3,Susan E. Wiley Elementary School,bs3640.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.2,Susan E. Wiley Elementary School,bsraptor1.bvr.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.4,Susan E. Wiley Elementary School,1600-out.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.6,Susan E. Wiley Elementary School,bssdfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.5,Susan E. Wiley Elementary School,bsfw2-1605.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.12,Susan E. Wiley Elementary School,raptor.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.7,Susan E. Wiley Elementary School,bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.15,Susan E. Wiley Elementary School,eportfolio.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.16,Susan E. Wiley Elementary School,bay-ms-ts02.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.19,Susan E. Wiley Elementary School,tel.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.18,Susan E. Wiley Elementary School,bay-ms-ts01.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.8,Susan E. Wiley Elementary School,www2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.21,Susan E. Wiley Elementary School,s.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.22,Susan E. Wiley Elementary School,mailfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.9,Susan E. Wiley Elementary School,mail1.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.26,Susan E. Wiley Elementary School,kevin-s-nj.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.10,Susan E. Wiley Elementary School,mail2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.13,Susan E. Wiley Elementary School,finance01.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.11,Susan E. Wiley Elementary School,mail.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.14,Susan E. Wiley Elementary School,mis.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.17,Susan E. Wiley Elementary School,bay-remote.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.20,Susan E. Wiley Elementary School,c.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.24,Susan E. Wiley Elementary School,ftpwww.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.23,Susan E. Wiley Elementary School,mailgw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.33,Susan E. Wiley Elementary School,icampus.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.41,Susan E. Wiley Elementary School,traveler.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.47,Susan E. Wiley Elementary School,sm3.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.67,Susan E. Wiley Elementary School,fw-out.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.68,Susan E. Wiley Elementary School,fw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.72,Susan E. Wiley Elementary School,mail.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.65,Susan E. Wiley Elementary School,sygw2.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.66,Susan E. Wiley Elementary School,www.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.69,Susan E. Wiley Elementary School,mailgw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.73,Susan E. Wiley Elementary School,exchhub.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.71,Susan E. Wiley Elementary School,mailout.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.76,Susan E. Wiley Elementary School,igpro.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.101,Susan E. Wiley Elementary School,ic.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
23.171.120.138,Tottenville High School,sms-boe.woodbridge.k12.nj.us,partial_match,396967,"TOWNSHIP-OF-WOODBRIDGE - Township of Woodbridge, US",no,no,no,1,low
216.255.121.2,Tottenville High School,smtp.pob.k12.ny.us,partial_match,NA,NA,no,no,no,1,low
206.226.155.2,Vanderbilt Elementary School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low
